"Name","TID","TIDUnconstructed","InfoTitleTID","InfoTID","InfoTIDUnconstructed","NPCGreetingTID","BeginBuildResource","BeginBuildCost","BuildResource1","BuildCost1","BuildResource2","BuildCost2","BuildResource3","BuildCost3","BuildResource4","BuildCost4","BuildResource5","BuildCost5","BuildingClass","ShopBuildingClass","GroundLayer","IconSWF","XP","SCW","SCWRotated","SCWBase","SCWUnconstructed","SCWConstruction","SCWConstructionExtra","SCWClaim","SCWUiBase","SCWAreaGreen","SCWAreaRed","CollisionShape","Scale","MoveResource","TerrainHoleSize","ColorizeMaterials","MoveCost","TownHallLevel","Width","Height","WalkableBorder","IgnoreAdjacentBuildingSpace","ObstacleGrowthDistance","Icon","MaxStoredFountainBoost","MaxStoredWood","MaxStoredBread","MaxStoredStone","MaxStoredFood","MaxStoredClay","MaxStoredPotionIngredient1","MaxStoredPotionIngredient2","MaxStoredPotionIngredient3","MaxStoredPotionIngredient4","MaxStoredPotionIngredient5","MaxStoredPotionIngredient6","MaxStoredCoins","MaxStoredWool","MaxStoredWheat","MaxStoredBerry","MaxStoredMushroom","MaxStoredEgg","MaxStoredBerryPie","MaxStoredBerryCake","MaxStoredFish","MaxStoredCotton","MaxStoredIndigo","MaxStoredSugar","MaxStoredSalt","MaxStoredSugarApple","MaxStoredHoneyCookie","MaxStoredFishPie","MaxStoredApplePie","MaxStoredCakeRoyale","MaxStoredSaltedFish","MaxStoredSaltPot","MaxStoredHoneyPot","MaxStoredAppleJam","MaxStoredSweetHerring","MaxStoredDyeRed","MaxStoredDyeYellow","MaxStoredDyeBlue","MaxStoredDyeGreen","MaxStoredDyeOrange","MaxStoredDyePurple","MaxStoredDyeRainbow","MaxStoredPlushie","MaxStoredRuneGame","MaxStoredWoodenDuck","MaxStoredMarbles","MaxStoredWoodenDoll","MaxStoredSocks","MaxStoredTrousers","MaxStoredHat","MaxStoredTunic","MaxStoredShirt","MaxStoredDress","MaxStoredJacket","MaxStoredRainbowSuit","MaxStoredFigurine","MaxStoredPottery","MaxStoredStatuette","MaxStoredAppleJuice","MaxStoredFlour","MaxStoredHoney","MaxStoredApple","MaxStoredCarrot","MaxStoredIronOre","MaxStoredIronBar","MaxStoredNails","MaxStoredReinforcedPlank","MaxStoredIronSculpture","MaxStoredPickledEggs","MaxStoredCacaoBeans","MaxStoredSilkCocoon","MaxStoredChocolate","MaxStoredSilkSpool","MaxStoredSilkCloth","MaxStoredMilk","MaxStoredCream","MaxStoredButter","MaxStoredCheese","MaxStoredChocolateMousse","MaxStoredMudcake","MaxStoredGrilledCheese","MaxStoredJellyBeans","MaxStoredCottonCandy","MaxStoredRaspberryBar","MaxStoredChocolateHerring","MaxStoredChocolatePralines","MaxStoredFudge","MaxStoredPreservedCheese","MaxStoredYoghurt","MaxStoredSilkScarf","MaxStoredSilkTie","MaxStoredFancyDoll","MaxStoredIronToy","StartingResourcePercent","StartingPotionIngredient1","StartingPotionIngredient2","StartingPotionIngredient3","StartingPotionIngredient4","StartingPotionIngredient5","StartingPotionIngredient6","Profession","AssignRequiredSkill","MaxWorkers","MaxAutomaticallyProducedResources","ProducesResource","ResourceBatchSeconds","ResourceBatchSize","AutomaticResourceBatchSeconds","AutomaticResourceBatchSize","LimitedResourceProduction","AutomaticResourceProductionActiveWhenFull","AutomaticResourceSynchronizeBatchesToDay","HideWorkSiteHUD","DisableBoostEffectToProduction","ResourceMax","InputResource","InputResourceType","InputPerBatch","HarvestResource","WorkPos1","WorkAnim1","WorkPos2","WorkAnim2","PickUpEffect","PlacingEffect","RedMul","GreenMul","BlueMul","RedAdd","GreenAdd","BlueAdd","AmountCanBeUpgraded","Workers","SpawnResourceData","SpawnResourcePlantSeconds","SpawnResourceAverageSeconds","SpawnResourceHarvestSeconds","SpawnCount","SpawnPos1","SpawnSCW1","SpawnPos2","SpawnSCW2","SpawnPos3","SpawnSCW3","SpawnPos4","SpawnSCW4","SpawnPos5","SpawnSCW5","SpawnPos6","SpawnSCW6","SpawnPos7","SpawnSCW7","SpawnPos8","SpawnSCW8","SpawnPos9","SpawnSCW9","Passable","SoftBlocking","SpeedPercentage","RandomDirection","RandomYaw","RandomPitch","RandomScale","RandomBaseDirection","RandomBaseYaw","StoredResourceNodePrefix","StoredResourceNode2Prefix","StoredResourceGfxSCW","StoredResourceCountPerObject","RequestAmount","RequestExpiryMinutes","RequestCooldownMinutes","DonationLimit","DonationMoveSpeed","DonationCooldownSeconds","ConstantEffect","VillageTaskProvider","VillageTaskFulfiller","EffectActivePos","EffectActiveName","EffectBoostPos","EffectBoostName","EffectBoostScalePercent","ForceNonInteractive","NPC","NPCPlacement","CanBeBatched","IconCameraZoom","IconCameraY","SpawnAnimal","UIBackgroundExportName","LocationSound","UpgradeSignX","UpgradeSignY","UpgradeSignZ","UpgradeSignScale","AnimationAlwaysOn","TouchEffect","IsTaskFulfiller","PremiumTradePartner","ValleyLODScale","ValleyLODMoveFactor","HelpArticle","SkinOfferGroup","TimeOfferGroup"
"BunnyHouse_1","TID_DECO_BUNNY_HOUSE_1",,"TID_INFO_TITLE_DECORATION","TID_DECO_BUNNY_HOUSE_1_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"sc3d/deco_bunny_house_1_geo.glb#a","sc3d/deco_bunny_house_1_geo.glb#b",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,2,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",307,7,"Bunny00_v01",,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"BunnyHouse_2","TID_DECO_BUNNY_HOUSE_2",,"TID_INFO_TITLE_DECORATION","TID_DECO_BUNNY_HOUSE_2_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"sc3d/bldv_deco_carolina_statue_geo.glb","sc3d/bldv_deco_carolina_statue_geo.glb",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,2,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",307,7,"Bunny00_v01",,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"CatHouse_1","TID_DECO_CAT_HOUSE_1",,"TID_INFO_TITLE_DECORATION","TID_DECO_CAT_HOUSE_1_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"sc3d/deco_cat_house_1_geo.glb#a","sc3d/deco_cat_house_1_geo.glb#b",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,2,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",307,7,"Cat00_v01",,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"CatHouse_2","TID_DECO_CAT_HOUSE_2",,"TID_INFO_TITLE_DECORATION","TID_DECO_CAT_HOUSE_2_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"sc3d/bldv_deco_carolina_statue_geo.glb",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,2,2,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"false","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",307,7,"Cat00_v01",,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Torch_Alternative","TID_DECO_GARDEN_TORCH_ALTERNATIVE",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_TORCH_ALTERNATIVE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_default_garden_torch_alt.pfb#Rotation_A","prefab/deco_default_garden_torch_alt.pfb#Rotation_B",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",227,50,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_lantern_Alternative","TID_DECO_GARDEN_LANTERN_ALTERNATIVE",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_LANTERN_ALTERNATIVE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_default_garden_lantern_alt.pfb#Rotation_A","prefab/deco_default_garden_lantern_alt.pfb#Rotation_B",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",197,68,,,,0,0,0,100,"true","Tap_villager_home",,,0,0,,,
"Flower_Red","TID_DECO_FLOWER_RED",,"TID_INFO_TITLE_DECORATION","TID_DECO_FLOWER_RED_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_default_flower_red.pfb#Rotation_A","prefab/deco_default_flower_red.pfb#Rotation_B",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",160,20,,,,0,0,0,100,,,,,0,0,,,
"Flower_Blue","TID_DECO_FLOWER_BLUE",,"TID_INFO_TITLE_DECORATION","TID_DECO_FLOWER_BLUE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_default_flower_blue.pfb#Rotation_A","prefab/deco_default_flower_blue.pfb#Rotation_B",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",160,20,,,,0,0,0,100,,,,,0,0,,,
"Log_Fence","TID_DECO_LOG_FENCE",,"TID_INFO_TITLE_DECORATION","TID_DECO_LOG_FENCE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_default_log_fence_alt.pfb#Rotation_A","prefab/deco_default_log_fence_alt.pfb#Rotation_B",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",140,-8,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"AsianLantern_Alternative","TID_DECO_LANTERN_ALTERNATIVE",,"TID_INFO_TITLE_DECORATION","TID_DECO_LANTERN_ALTERNATIVE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_default_lantern_alt.pfb#Rotation_A","prefab/deco_default_lantern_alt.pfb#Rotation_B",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",157,20,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Windmill_small_Alternative","TID_DECO_WINDMILL_ALTERNATIVE",,"TID_INFO_TITLE_DECORATION","TID_DECO_WINDMILL_ALTERNATIVE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_default_garden_windmill_alt.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",223,94,,,,0,0,0,100,"true","Tap_villager_home",,,0,0,,,
"Garden_Swing_Alternative","TID_DECO_GARDEN_SWING_ALTERNATIVE",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_SWING_ALTERNATIVE_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_default_garden_swing.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_2x2_geo.glb","sc3d/bldv_marker_2x1_geo.glb","sc3d/bldv_marker_2x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,2,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",290,53,,,,0,0,0,100,"true","Tap_villager_home",,,0,0,,,
"Garden_Plantedflowersmall_pink","TID_DECO_GARDEN_PLANTEDFLOWERSMALL_PINK",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_PLANTEDFLOWERSMALL_PINK_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_plantedflowersmall_pink.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",240,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Garden_Plantedflowersmall_yellow","TID_DECO_GARDEN_PLANTEDFLOWERSMALL_YELLOW",,"TID_INFO_TITLE_DECORATION","TID_DECO_GARDEN_PLANTEDFLOWERSMALL_YELLOW_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_garden_plantedflowersmall_yellow.pfb#Rotation_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",240,0,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Jolly_Giftbox_a","TID_DECO_JOLLY_GIFTBOX_A",,"TID_INFO_TITLE_DECORATION","TID_DECO_JOLLY_GIFTBOX_A_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_jolly_giftbox.pfb#Color_A",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",194,67,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Jolly_Giftbox_b","TID_DECO_JOLLY_GIFTBOX_B",,"TID_INFO_TITLE_DECORATION","TID_DECO_JOLLY_GIFTBOX_B_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_jolly_giftbox.pfb#Color_B",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",194,67,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Jolly_Giftbox_c","TID_DECO_JOLLY_GIFTBOX_C",,"TID_INFO_TITLE_DECORATION","TID_DECO_JOLLY_GIFTBOX_C_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_jolly_giftbox.pfb#Color_C",,,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",194,67,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Jolly_Snowman_a","TID_DECO_JOLLY_SNOWMAN_A",,"TID_INFO_TITLE_DECORATION","TID_DECO_JOLLY_SNOWMAN_A_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_jolly_snowman_a.pfb#Rotation_A","prefab/deco_jolly_snowman_a.pfb#Rotation_B",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",194,67,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
"Jolly_Snowman_b","TID_DECO_JOLLY_SNOWMAN_B",,"TID_INFO_TITLE_DECORATION","TID_DECO_JOLLY_SNOWMAN_B_INFO",,,,,,,,,,,,,,,"Decoration",,,,,"prefab/deco_jolly_snowman_b.pfb#Rotation_A","prefab/deco_jolly_snowman_b.pfb#Rotation_B",,,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_3_geo",,"sc3d/bldv_construction_{w}x{w}_geo.glb#bldv_construction_state_5_geo","sc3d/ui_base_{w}x{w}_geo.glb","sc3d/bldv_marker_1x1_geo.glb","sc3d/bldv_marker_1x1_geo.glb","bldv_deco_statue",100,"Crate",0,,,,1,1,,"true",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generic Pick Up","Generic Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,"false",,,,,,,,,,"true",194,67,,,,0,0,0,100,,"Tap_villager_home",,,0,0,,,
